icscode,nlc,station_name,journey_time_orig,journey_time_dest,ml_orig,ml_dest,ml_ics_orig,ml_ics_dest,ml_orig_station_name,ml_dest_station_name,lng,lat,duration_change
90004686,2670,Lytham,251,235,Euston,Euston,1000077,1000077,Euston,Euston,-2.96404476125,53.7395042754,-16
90001902,2313,Croston,253,237,Euston,Euston,1000077,1000077,Euston,Euston,-2.77806063648,53.6680058842,-16
90003472,2572,Hall I' Th' Wood,228,212,Euston,Euston,1000077,1000077,Euston,Euston,-2.41388962957,53.5968341947,-16
90003285,3007,Hanborough,115,113,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.3726333942,51.8246122167,-2
90006478,2546,Shotton,189,174,Euston,Euston,1000077,1000077,Euston,Euston,-3.03693923154,53.2130466601,-15
90000799,2239,Bootle Oriel Road,225,210,Euston,Euston,1000077,1000077,Euston,Euston,-2.99581944382,53.4445060124,-15
90000994,8589,Wavertree Technology Park,217,202,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90000994,2240,Broad Green,217,202,Euston,Euston,1000077,1000077,Euston,Euston,-2.89430039692,53.4067023119,-15
90001402,4449,Chirk,206,191,Euston,Euston,1000077,1000077,Euston,Euston,-3.06612724205,52.9315979074,-15
90002038,2770,Davenport,181,166,Euston,Euston,1000077,1000077,Euston,Euston,-2.15506810116,53.3923342361,-15
90000079,2939,Adlington (Cheshire),194,179,Euston,Euston,1000077,1000077,Euston,Euston,-2.13454105193,53.3204501341,-15
90001342,2425,Cefn-Y-Bedd,240,225,Euston,Euston,1000077,1000077,Euston,Euston,-3.03036357196,53.0980851695,-15
90006743,2666,Squires Gate,262,246,Euston,Euston,1000077,1000077,Euston,Euston,-3.05031703185,53.7761261359,-16
90000206,1430,Apsley,67,53,Euston,Euston,1000077,1000077,Euston,Euston,-0.462897184195,51.7314945137,-14
90003456,1870,Hinckley,144,138,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.37390953138,52.5352770553,-6
90006142,6829,Roydon,71,70,Liverpool Street,Euston,1000138,1000077,Shoreditch High Street,Euston,0.0356348619937,51.7753069007,-1
90004486,1017,Landywood,168,151,Euston,Euston,1000077,1000077,Euston,Euston,-2.02065491353,52.6589207726,-17
90000680,1141,Bloxwich,174,157,Euston,Euston,1000077,1000077,Euston,Euston,-2.01096036522,52.6162209314,-17
90005068,1909,Market Harborough,102,93,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-0.908873909364,52.4803901938,-9
90005143,1247,Nantwich,178,161,Euston,Euston,1000077,1000077,Euston,Euston,-2.52015400203,53.0636548941,-17
90007625,1348,Whitchurch (Salop),188,171,Euston,Euston,1000077,1000077,Euston,Euston,-2.67059616083,52.9690084849,-17
90003067,1220,Goostrey,173,156,Euston,Euston,1000077,1000077,Euston,Euston,-2.3267749865,53.223223835,-17
90000824,1112,Bournville,153,138,Euston,Euston,1000077,1000077,Euston,Euston,-1.92701232041,52.4268269784,-15
90006802,1043,Stechford,125,109,Euston,Euston,1000077,1000077,Euston,Euston,-1.80977480494,52.4845474686,-16
90005180,2139,Neston,211,196,Euston,Euston,1000077,1000077,Euston,Euston,-3.0643762732,53.2928536971,-15
90000961,2191,Bromborough Rake,202,187,Euston,Euston,1000077,1000077,Euston,Euston,-2.98963047076,53.3303976396,-15
90003833,8568,Ilkley,234,223,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.82218283409,53.9240439364,-11
90000315,1074,Atherstone,120,105,Euston,Euston,1000077,1000077,Euston,Euston,-1.55362934547,52.5783433482,-15
90001149,1865,Bulwell,178,169,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.1955825796,52.9984759119,-9
90002907,2104,Garsdale,291,282,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.32980538786,54.3205203597,-9
90000519,1512,Bedford Midland,80,82,Other,St Pancras,1001067,1001276,City Thameslink,St.Pancras,-0.478146071974,52.1364926603,2
90000163,1678,Ambergate,166,160,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.48154505365,53.0582711047,-6
90001065,2222,Bryn,189,173,Euston,Euston,1000077,1000077,Euston,Euston,-2.64744558789,53.5002501786,-16
90003353,2768,Hazel Grove,186,171,Euston,Euston,1000077,1000077,Euston,Euston,-2.1232255422,53.3787986506,-15
90000141,1223,Alsager,167,150,Euston,Euston,1000077,1000077,Euston,Euston,-2.2932345482,53.0931061045,-17
90003362,1221,Holmes Chapel,170,153,Euston,Euston,1000077,1000077,Euston,Euston,-2.35263483902,53.1987002896,-17
90006751,1268,Stafford,155,139,Euston,Euston,1000077,1000077,Euston,Euston,-2.12307310909,52.8035906736,-16
90004873,1378,Milton Keynes Central,75,59,Euston,Euston,1000077,1000077,Euston,Euston,-0.774605326132,52.0329516943,-16
90000082,2641,Adlington (Lancashire),234,219,Euston,Euston,1000077,1000077,Euston,Euston,-2.60565507728,53.6142632926,-15
90001260,1964,Cark & Cartmel,241,226,Euston,Euston,1000077,1000077,Euston,Euston,-2.97267754575,54.1776498472,-15
90006406,2250,Seaforth & Litherland,229,214,Euston,Euston,1000077,1000077,Euston,Euston,-3.00595898785,53.4658145597,-15
90007705,1347,Wem,185,168,Euston,Euston,1000077,1000077,Euston,Euston,-2.71957240271,52.8561735851,-17
90004100,1384,Kempston Hardwick,101,103,Other,St Pancras,90000519,1001276,Bedford Midland,St.Pancras,-0.50511106762,52.0926454583,2
90001131,1179,Butlers Lane,166,149,Euston,Euston,1000077,1000077,Euston,Euston,-1.83905294719,52.5926042278,-17
90003763,1862,Hucknall,168,162,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.19574246361,53.0379853193,-6
90000307,1380,Aspley Guise,103,86,Euston,Euston,1000077,1000077,Euston,Euston,-0.632249851775,52.0216208181,-17
90005583,1687,Peartree,205,189,Euston,Euston,1000077,1000077,Euston,Euston,-1.47276119963,52.8975487505,-16
90001733,1030,Coventry,103,88,Euston,Euston,1000077,1000077,Euston,Euston,-1.51491950832,52.4017170016,-15
90006312,1968,Silverdale,235,219,Euston,Euston,1000077,1000077,Euston,Euston,-2.80444544968,54.1694092996,-16
90000666,991,Blackridge,374,371,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.76521886242,55.8814468333,-3
90000157,1198,Alvechurch,175,160,Euston,Euston,1000077,1000077,Euston,Euston,-1.96832111764,52.3460241554,-15
90002589,1041,Erdington,155,140,Euston,Euston,1000077,1000077,Euston,Euston,-1.84054086752,52.5282389551,-15
90003872,2122,Ince & Elton,187,171,Euston,Euston,1000077,1000077,Euston,Euston,-2.81690144282,53.2768280087,-16
90004431,4227,Llandrindod,390,294,Paddington,Euston,1001221,1000077,Paddington,Euston,-3.38097007489,52.240043878,-96
90006474,1178,Shenstone,173,158,Euston,Euston,1000077,1000077,Euston,Euston,-1.84560499764,52.639494525,-15
90007032,1044,Sutton Coldfield,162,147,Euston,Euston,1000077,1000077,Euston,Euston,-1.82691191011,52.5643141574,-15
90006050,1999,Ravenglass,389,373,Euston,Euston,1000077,1000077,Euston,Euston,-3.41029339649,54.3562276697,-16
90007008,1386,Stewartby,105,107,Other,St Pancras,90000519,1001276,Bedford Midland,St.Pancras,-0.521862228844,52.0694343453,2
90007611,1585,Whatstandwell,171,165,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.50318997534,53.0833532371,-6
90003037,2218,Green Lane,202,187,Euston,Euston,1000077,1000077,Euston,Euston,-3.01627297805,53.3836133965,-15
1001121,1463,Great Missenden,84,80,Other,Euston,1000145,1000077,Marylebone,Euston,-0.705211915623,51.6992115611,-4
90006375,1105,Selly Oak,148,132,Euston,Euston,1000077,1000077,Euston,Euston,-1.93640300521,52.4417558288,-16
90006236,6820,Rye House,57,56,Liverpool Street,Other,1000138,1000236,Shoreditch High Street,Bruce Grove,0.00543782250994,51.7677329098,-1
90006496,1595,Shirebrook (Derbys),208,201,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.20922201002,53.2059043469,-7
1001041,1455,Watford High Street,65,49,Euston,Euston,1000077,1000077,Euston,Euston,,,-16
1001041,1395,Bushey,65,49,Euston,Euston,1000077,1000077,Euston,Euston,-0.387038713624,51.6454135345,-16
1001546,1548,St.Albans City,38,46,Other,Other,1001067,1000123,City Thameslink,Camden Road,-0.328993662967,51.7498987051,8
90000960,2190,Bromborough,200,185,Euston,Euston,1000077,1000077,Euston,Euston,-2.98604731138,53.3215281541,-15
90006853,2340,St.Helens Junction,211,195,Euston,Euston,1000077,1000077,Euston,Euston,-2.70062626323,53.4340633819,-16
90001527,992,Caldercruix,379,376,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.88819257529,55.8817243423,-3
90001158,2549,Burnley Manchester Road,216,200,Euston,Euston,1000077,1000077,Euston,Euston,-2.24932627234,53.7855921354,-16
90002823,2284,Frodsham,169,153,Euston,Euston,1000077,1000077,Euston,Euston,-2.72296976227,53.2959968161,-16
90004378,1761,Langley Mill,186,180,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.32961384287,53.0174652033,-6
90002018,1957,Dalton,257,242,Euston,Euston,1000077,1000077,Euston,Euston,-3.17938673179,54.1542763746,-15
90006145,6090,Royston,77,68,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.0227991044422,52.0546098652,-9
90001456,1130,Chester Road,158,143,Euston,Euston,1000077,1000077,Euston,Euston,-1.83306781755,52.5359599724,-15
90005979,1208,Redditch,177,162,Euston,Euston,1000077,1000077,Euston,Euston,-1.94605719429,52.3055602623,-15
1001009,1492,Aylesbury,94,91,Other,Euston,1000102,1000077,Harrow-On-The-Hill,Euston,-0.815176363139,51.8130355237,-3
90005712,1195,Penkridge,167,152,Euston,Euston,1000077,1000077,Euston,Euston,-2.12025846176,52.7243958121,-15
90000594,1006,Birmingham Snow Hill,132,116,Euston,Euston,1000077,1000077,Euston,Euston,-1.89761793029,52.4824983004,-16
90002043,1655,Kelvindale,397,381,Euston,Euston,1000077,1000077,Euston,Euston,-4.31532121052,55.8928621333,-16
90002795,1042,Four Oaks,169,152,Euston,Euston,1000077,1000077,Euston,Euston,-1.82906402755,52.5799595784,-17
90007547,2154,Wallasey Grove Road,229,214,Euston,Euston,1000077,1000077,Euston,Euston,-3.07075800489,53.4279022455,-15
90007893,1905,Willington,154,148,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.56008541656,52.854440159,-6
90008101,2619,Westhoughton,192,176,Euston,Euston,1000077,1000077,Euston,Euston,-2.52376039124,53.5559556991,-16
90004183,2057,Kirkby Stephen,298,293,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.37635205391,54.4595946509,-5
90004826,1727,Mansfield Town,186,180,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.20016145036,53.1416613956,-6
90008148,1138,Wylde Green,160,145,Euston,Euston,1000077,1000077,Euston,Euston,-1.83221539391,52.5468814659,-15
90005035,2151,Moreton (Merseyside),225,210,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90005035,2237,Leasowe,225,210,Euston,Euston,1000077,1000077,Euston,Euston,-3.1128932988,53.4075164009,-15
90000554,1390,Berkhamsted,70,54,Euston,Euston,1000077,1000077,Euston,Euston,-0.563124965191,51.7627950937,-16
90004548,1110,Longbridge,160,145,Euston,Euston,1000077,1000077,Euston,Euston,-1.98209954901,52.3971358693,-15
90000385,9013,Balmossie,425,415,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.83899455949,56.4748514169,-10
90008008,2835,Woodley,210,194,Euston,Euston,1000077,1000077,Euston,Euston,-2.09304855929,53.4305102314,-16
90003149,1559,Garston (Hertfordshire),72,58,Euston,Euston,1000077,1000077,Euston,Euston,-0.383312282503,51.685152027,-14
90007592,1403,Watford North,70,56,Euston,Euston,1000077,1000077,Euston,Euston,-0.390950271986,51.6757703366,-14
90000585,1215,Birmingham International,114,99,Euston,Euston,1000077,1000077,Euston,Euston,-1.73015230164,52.4533773452,-15
90000740,1975,Burneside,249,234,Euston,Euston,1000077,1000077,Euston,Euston,-2.76761168876,54.3556013907,-15
90005485,2090,Oxenholme Lake District,242,226,Euston,Euston,1000077,1000077,Euston,Euston,-2.72680718654,54.3016601308,-16
90000123,9709,Liverpool South Parkway,172,155,Euston,Euston,1000077,1000077,Euston,Euston,,,-17
90000123,2266,West Allerton,172,155,Euston,Euston,1000077,1000077,Euston,Euston,-2.89202173756,53.3588984308,-17
1001096,1542,Elstree & Borehamwood,41,37,Other,Other,1001067,1000123,City Thameslink,Camden Road,-0.280187792831,51.6521700095,-4
90004921,1851,Melton Mowbray,133,127,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.885582140271,52.7606670081,-6
90004536,1306,Longton,155,137,Euston,Euston,1000077,1000077,Euston,Euston,-2.13805311754,52.9898779997,-18
90002356,1040,Duddeston,138,122,Euston,Euston,1000077,1000077,Euston,Euston,-1.87330651156,52.4878238438,-16
90000705,1282,Blythe Bridge,161,143,Euston,Euston,1000077,1000077,Euston,Euston,-2.06547080991,52.9672425507,-18
90003279,1145,Hamstead,149,133,Euston,Euston,1000077,1000077,Euston,Euston,-1.92971477997,52.531067209,-16
90004544,1897,Loughborough,109,100,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.19573102254,52.7776030664,-9
90000076,1036,Adderley Park,128,112,Euston,Euston,1000077,1000077,Euston,Euston,-1.85601630298,52.4836237764,-16
90004616,1373,Leighton Buzzard,83,68,Euston,Euston,1000077,1000077,Euston,Euston,-0.678634995916,51.9158368393,-15
90006205,1087,Rugby,95,80,Euston,Euston,1000077,1000077,Euston,Euston,-1.2492708405,52.3787524675,-15
90000626,2450,Blaenau Ffestiniog,321,304,Euston,Euston,1000077,1000077,Euston,Euston,-3.94290671609,52.9963283952,-17
90004071,6862,Kirby Cross,124,139,Other,Other,90001519,90001519,Colchester,Colchester,1.20904719171,51.841711552,15
90000944,2219,Birkenhead Hamilton Square,204,189,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90000944,2217,Birkenhead Central,204,189,Euston,Euston,1000077,1000077,Euston,Euston,-3.02088998388,53.3880684878,-15
90000156,2806,Altrincham,183,167,Euston,Euston,1000077,1000077,Euston,Euston,-2.34967124029,53.3859900078,-16
90007812,2406,Wigan Wallgate,191,174,Euston,Euston,1000077,1000077,Euston,Euston,-2.63958357503,53.5457834923,-17
90007243,1035,Tile Hill,117,101,Euston,Euston,1000077,1000077,Euston,Euston,-1.60464020049,52.3947688649,-16
90002748,1532,Flitwick,66,69,Other,Other,1001067,1001330,City Thameslink,Brondesbury,-0.496949634073,52.0053254046,3
90005772,1346,Prees,177,160,Euston,Euston,1000077,1000077,Euston,Euston,-2.68884970228,52.8995954774,-17
90002876,1377,Fenny Stratford,125,76,St Pancras,Euston,1001276,1000077,St.Pancras,Euston,-0.717667393165,52.0002472215,-49
90006933,1314,Stoke-On-Trent,132,114,Euston,Euston,1000077,1000077,Euston,Euston,-2.18237236917,53.0077515985,-18
90001941,2919,Castleton,241,225,Euston,Euston,1000077,1000077,Euston,Euston,-2.17981946321,53.5916628607,-16
90007556,1216,Walsall,167,152,Euston,Euston,1000077,1000077,Euston,Euston,-1.98844514585,52.5825542165,-15
90005907,1078,Polesworth,175,157,Euston,Euston,1000077,1000077,Euston,Euston,-1.61062354622,52.6247520355,-18
90004134,1109,King's Norton,155,140,Euston,Euston,1000077,1000077,Euston,Euston,-1.9309282625,52.4147826546,-15
90006539,1902,Sileby,141,132,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.11018994021,52.731890604,-9
90001234,1129,Canley,128,112,Euston,Euston,1000077,1000077,Euston,Euston,-1.54911651629,52.3993799969,-16
90001958,2305,Cuddington,198,183,Euston,Euston,1000077,1000077,Euston,Euston,-2.60133079226,53.240042286,-15
90001543,2574,Clitheroe,263,248,Euston,Euston,1000077,1000077,Euston,Euston,-2.39848408718,53.8698107174,-15
90002548,2121,Ellesmere Port,214,199,Euston,Euston,1000077,1000077,Euston,Euston,-2.89267154219,53.2821276038,-15
90006111,1962,Roose,263,248,Euston,Euston,1000077,1000077,Euston,Euston,-3.19502230534,54.1149791729,-15
90001156,2743,Burnley Barracks,254,239,Euston,Euston,1000077,1000077,Euston,Euston,-2.25914879834,53.7909640875,-15
90001460,2412,Chester,167,152,Euston,Euston,1000077,1000077,Euston,Euston,-2.87832593619,53.1969276027,-15
90001890,8826,Crianlarich,499,484,Euston,Euston,1000077,1000077,Euston,Euston,-4.61778623294,56.3904883541,-15
90000247,5251,Arundel,118,113,Victoria,Victoria,1000248,1000248,Victoria,Victoria,-0.548040113794,50.8471391861,-5
90001439,6664,Chapeltown,202,194,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.46617478942,53.4619387026,-8
90002934,2955,Guide Bridge,202,186,Euston,Euston,1000077,1000077,Euston,Euston,-2.11295846476,53.4750758901,-16
1001542,5566,Ebbsfleet International,76,74,Other,St Pancras,1001540,1001276,Gravesend,St.Pancras,0.299080448113,51.444786936,-2
1001542,5156,Swanscombe,76,74,Other,St Pancras,1001540,1001276,Gravesend,St.Pancras,,,-2
90001953,5457,Collington,146,139,Victoria,Victoria,1000248,1000248,Victoria,Victoria,0.457158629786,50.8388883816,-7
90002464,5359,Edenbridge Town,73,76,London Bridge,London Bridge,1000139,1000139,London Bridge,London Bridge,0.0650961815121,51.2006932669,3
90002286,5033,Dover Priory,153,148,Other,Victoria,1001037,1000248,Bromley South,Victoria,1.30372418104,51.1267416095,-5
90004085,7516,Kildale,303,293,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.07196357407,54.4760328869,-10
90004069,4508,King's Sutton,138,136,Other,Euston,90000714,1000077,Banbury,Euston,-1.28077461679,52.0210789702,-2
90001760,2049,Corkickle,366,349,Euston,Euston,1000077,1000077,Euston,Euston,-3.58237489515,54.5411357457,-17
90007635,2665,Walsden,258,242,Euston,Euston,1000077,1000077,Euston,Euston,-2.10811047907,53.7007760232,-16
90000281,5004,Ashford International,64,63,Other,St Pancras,1001556,1001276,Stratford International,St.Pancras,0.878342823914,51.1453242699,-1
90003471,2356,Hightown,239,224,Euston,Euston,1000077,1000077,Euston,Euston,-3.05768237154,53.525548198,-15
90000679,1018,Bloxwich North,172,155,Euston,Euston,1000077,1000077,Euston,Euston,-2.01975345434,52.6273670511,-17
90001306,3568,Causeland,373,365,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.46623454844,50.4056481268,-8
90006208,1084,Rugeley Trent Valley,131,114,Euston,Euston,1000077,1000077,Euston,Euston,-1.92585593623,52.7658758876,-17
90001148,4317,Builth Road,381,398,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.42738789279,52.1690015394,17
90003696,5140,Harrietsham,104,99,Victoria,Victoria,1000248,1000248,Victoria,Victoria,0.671487363469,51.2451667675,-5
90003115,9971,Garelochhead,430,414,Euston,Euston,1000077,1000077,Euston,Euston,-4.8262984664,56.0768380384,-16
90007854,8591,Wakefield Westgate,150,141,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.50212513797,53.6782198734,-9
90000063,4529,Acocks Green,145,143,Other,Euston,90006683,1000077,Solihull,Euston,-1.81816561493,52.4494547342,-2
90000310,1004,Aston,141,125,Euston,Euston,1000077,1000077,Euston,Euston,-1.87340444884,52.5050396803,-16
1000042,539,Chalfont & Latimer,71,70,Other,Other,1000082,1000129,,,-0.568266835436,51.6688937275,-1
1001082,5101,Dartford,61,68,Other,Charing Cross,1000332,1000045,Lewisham,Charing Cross,0.218805547728,51.4468557559,7
90000237,990,Armadale,371,368,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.69283143554,55.8866514322,-3
90003526,1033,Hampton-In-Arden,124,108,Euston,Euston,1000077,1000077,Euston,Euston,-1.69869396733,52.4270505185,-16
90006857,7420,Southend Victoria,85,98,Other,Other,1000262,1001180,West Ham,Limehouse,0.710301552068,51.5414757593,13
90002865,8827,Fort William,601,585,Euston,Euston,1000077,1000077,Euston,Euston,-5.09707083501,56.8265019924,-16
90000303,1953,Askam,285,270,Euston,Euston,1000077,1000077,Euston,Euston,-3.20526466793,54.1884891092,-15
90001249,3815,Cardiff Bay,200,194,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.16875644119,51.4639991906,-6
90001713,8825,Corrour,551,535,Euston,Euston,1000077,1000077,Euston,Euston,-4.69092043672,56.7601153725,-16
90000437,5090,Bat & Ball,63,66,Other,Charing Cross,90007043,1000045,Sevenoaks,Charing Cross,0.194038237292,51.2903022169,3
90002758,5027,Folkestone West,92,91,Other,St Pancras,90000281,1001276,Ashford International,St.Pancras,1.15267459894,51.0843661163,-1
90001613,4068,Carmarthen,278,275,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.31062036672,51.8493475995,-3
90006854,7457,Southend East,76,86,Other,Other,1000262,1001180,West Ham,Limehouse,0.732848833974,51.5386590588,10
1001532,6814,Cheshunt,48,47,Liverpool Street,Other,1000138,1000236,Shoreditch High Street,Bruce Grove,-0.025758165185,51.7004588138,-1
90001076,1003,Bescot Stadium,156,140,Euston,Euston,1000077,1000077,Euston,Euston,-1.99162188634,52.5626420337,-16
90000622,1045,Berkswell,132,116,Euston,Euston,1000077,1000077,Euston,Euston,-1.64188690793,52.395651638,-16
90005229,7996,Northallerton,197,188,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.44210358052,54.3341977064,-9
90006374,8355,South Elmsall,159,150,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.28538401358,53.5947894569,-9
90001036,3231,Bristol Temple Meads,158,155,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.58052838362,51.4495057721,-3
1001523,5689,Byfleet & New Haw,73,70,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.480780433886,51.3504165161,-3
90004277,8660,Lochluichart,945,923,Other,Other,90003942,90003942,Inverness,Inverness,-4.80966027724,57.6220834271,-22
1000049,546,Chorleywood,68,67,Other,Other,1000082,1000129,,,-0.517648430108,51.6535640617,-1
90004147,8546,Knottingley,218,207,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.25842791477,53.7061266098,-11
90000806,3018,Bourne End,105,107,Other,Euston,90004788,1000077,Maidenhead,Euston,-0.716100546622,51.5751097688,2
90000077,9310,Addiewell,365,361,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.60749338886,55.8436194952,-4
90006639,8036,Snaith,204,195,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.02724946046,53.693057695,-9
90002171,8432,Denby Dale,238,232,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.66313735806,53.572314636,-6
90003881,8922,Insch,584,578,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.61628014332,57.3374113988,-6
90000547,7439,Benfleet,64,73,Other,Other,1000015,1001180,Barking,Limehouse,0.562388913594,51.5439016245,9
90004384,7446,Leigh-On-Sea,66,76,Other,Other,1000262,1001180,West Ham,Limehouse,0.638407726404,51.5415414738,10
90007207,7460,Thorpe Bay,78,88,Other,Other,1000262,1001180,West Ham,Limehouse,0.761483674013,51.537583473,10
90004011,7011,Kennett,145,160,Liverpool Street,Liverpool Street,1000138,1000138,Shoreditch High Street,Shoreditch High Street,0.489106188834,52.2770933823,15
90001052,7006,Brundall Gardens,146,159,Other,Euston,90005280,1000077,Norwich,Euston,1.41750000252,52.6230633228,13
90007546,6268,Wainfleet,217,209,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.234232831031,53.1056737336,-8
90005665,1561,Park Street,80,66,Euston,Euston,1000077,1000077,Euston,Euston,-0.34035744861,51.7264108356,-14
90002990,5796,Gillingham (Dorset),146,146,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.26923452964,51.0348948211,0
90007723,7572,Wetheral,301,286,Euston,Euston,1000077,1000077,Euston,Euston,-2.83234395976,54.884193943,-15
90001868,7579,Cramlington,249,247,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.59890020269,55.0885762469,-2
90003191,7032,Great Chesterford,87,110,Liverpool Street,King's Cross,1000138,1001171,Shoreditch High Street,King's Cross,0.193305566002,52.0592826515,23
90000344,5714,Axminster,191,191,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-3.00556913122,50.7790373667,0
90004749,5909,Millbrook (Hampshire),160,157,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.43484685269,50.9107797779,-3
90007848,1011,Witton,143,127,Euston,Euston,1000077,1000077,Euston,Euston,-1.88384319616,52.5131412894,-16
90000872,7563,Bardon Mill,308,299,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.3435857239,54.9748059108,-9
90004502,1305,Longport,177,160,Euston,Euston,1000077,1000077,Euston,Euston,-2.21861626398,53.0430177523,-17
90002319,9317,Drem,351,343,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.78660169332,56.004758212,-8
90002730,4076,Fishguard Harbour,345,334,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.99074300546,52.015908283,-11
90001746,4639,Cradley Heath,169,154,Euston,Euston,1000077,1000077,Euston,Euston,-2.09166616441,52.4698308015,-15
90000305,6233,Aslockton,167,159,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-0.896690742797,52.951265393,-8
90003785,2558,Huncoat,244,229,Euston,Euston,1000077,1000077,Euston,Euston,-2.34809867408,53.7725379291,-15
90004390,5498,Littlehaven,97,93,Other,Victoria,90003620,1000248,Horsham,Victoria,-0.306489989564,51.0799077984,-4
90003047,2948,Godley,211,195,Euston,Euston,1000077,1000077,Euston,Euston,-2.05367309921,53.4516844305,-16
90005063,6863,Marks Tey,72,82,Other,Other,1000226,1000226,Maryland,Maryland,0.780884090863,51.8809051179,10
90005948,8834,Rannoch For Kinloch Rannoch,539,523,Euston,Euston,1000077,1000077,Euston,Euston,-4.57441680053,56.6824103909,-16
90004538,8712,Loch Awe,534,519,Euston,Euston,1000077,1000077,Euston,Euston,-5.04049192951,56.4027252028,-15
90002046,5942,Dean,160,159,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.63479396858,51.042683801,-1
90000214,8613,Ardgay,932,910,Other,Other,90003942,90003942,Inverness,Inverness,-4.36256746326,57.8810288188,-22
90000691,1360,Bletchley,89,72,Euston,Euston,1000077,1000077,Euston,Euston,-0.734933001869,51.994949249,-17
90001598,9768,Cambuslang,371,355,Euston,Euston,1000077,1000077,Euston,Euston,-4.17369343703,55.8190083058,-16
90007199,9812,Thornliebank,378,362,Euston,Euston,1000077,1000077,Euston,Euston,-4.31223308439,55.8105488414,-16
90005677,9820,Pollokshaws East,375,359,Euston,Euston,1000077,1000077,Euston,Euston,-4.28732594906,55.8253500276,-16
90003277,9727,Hamilton West,387,371,Euston,Euston,1000077,1000077,Euston,Euston,-4.05766012491,55.7800238153,-16
90005028,9691,Motherwell,365,357,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.99640194036,55.7920433676,-8
90005931,9822,Queen's Park (Glasgow),364,348,Euston,Euston,1000077,1000077,Euston,Euston,-4.26835303443,55.8354080586,-16
90002665,9452,Fairlie,424,408,Euston,Euston,1000077,1000077,Euston,Euston,-4.85432296912,55.750028635,-16
90001478,9707,Chatelherault,393,377,Euston,Euston,1000077,1000077,Euston,Euston,-4.01288506279,55.7683363263,-16
90001323,9819,Mount Florida,370,354,Euston,Euston,1000077,1000077,Euston,Euston,-4.26001888344,55.8211365644,-16
